Transaction_ID,Investor_ID,Stock_ID,Date_ID,Buy_Price,Current_Price,Quantity,Investment_Amount,Current_Value,Profit_Loss
14829,INV0128,20,20240209,358.0,113.0,7.0,2506,791,-1715
14830,INV0243,15,20240221,3825.0,4056.0,18.0,68850,73008,4158
14831,INV0205,4,20241230,733.0,1103.0,48.0,35184,52944,17760
14832,INV0252,8,20241213,3178.0,3183.0,49.0,155722,155967,245
14833,INV0081,5,20240809,3494.0,3198.0,42.0,146748,134316,-12432
14834,INV0162,18,20240114,940.0,1371.0,9.0,8460,12339,3879
14835,INV0175,18,20241128,2924.0,3314.0,36.0,105264,119304,14040
14836,INV0293,17,20240325,2274.0,2442.0,44.0,100056,107448,7392
14837,INV0102,4,20240218,431.0,642.0,50.0,21550,32100,10550
14838,INV0102,3,20240626,846.0,657.0,27.0,22842,17739,-5103
14839,INV0204,10,20241007,1729.0,2221.0,26.0,44954,57746,12792
14840,INV0292,1,20241130,3831.0,3639.0,3.0,11493,10917,-576
14841,INV0230,7,20240512,442.0,784.0,35.0,15470,27440,11970
14842,INV0207,4,20240215,3276.0,3043.0,8.0,26208,24344,-1864
14844,INV0130,13,20240527,203.0,557.0,10.0,2030,5570,3540
14845,INV0184,18,20241119,337.0,59.0,27.0,9099,1593,-7506
14846,INV0139,10,20241223,921.0,772.0,30.0,27630,23160,-4470
14847,INV0216,5,20241115,3919.0,3882.0,16.0,62704,62112,-592
14848,INV0159,12,20240614,3608.0,3897.0,42.0,151536,163674,12138
14849,INV0157,20,20240822,3324.0,3711.0,27.0,89748,100197,10449
14850,INV0174,7,20240622,774.0,915.0,44.0,34056,40260,6204
14851,INV0183,6,20240906,449.0,476.0,13.0,5837,6188,351
14852,INV0146,3,20241124,2244.0,2446.0,44.0,98736,107624,8888
14853,INV0135,16,20240105,525.0,308.0,27.0,14175,8316,-5859
14854,INV0008,15,20240204,842.0,1062.0,24.0,20208,25488,5280
14855,INV0294,7,20240622,3793.0,3853.0,13.0,49309,50089,780
14856,INV0282,5,20241207,2401.0,2839.0,32.0,76832,90848,14016
14858,INV0288,9,20240508,2221.0,2245.0,37.0,82177,83065,888
14859,INV0096,18,20241215,443.0,409.0,47.0,20821,19223,-1598
14861,INV0084,2,20241220,3433.0,3675.0,48.0,164784,176400,11616
14862,INV0085,5,20240603,3324.0,3257.0,4.0,13296,13028,-268
14863,INV0051,1,20241226,1835.0,1815.0,47.0,86245,85305,-940
14864,INV0119,10,20241201,283.0,657.0,16.0,4528,10512,5984
14865,INV0069,17,20240925,2670.0,2876.0,30.0,80100,86280,6180
14866,INV0143,1,20240229,1407.0,1765.0,50.0,70350,88250,17900
14867,INV0148,16,20240123,1130.0,1063.0,50.0,56500,53150,-3350
14868,INV0075,17,20240505,2629.0,3048.0,20.0,52580,60960,8380
14869,INV0177,13,20240221,2981.0,3148.0,34.0,101354,107032,5678
14870,INV0220,6,20240422,3963.0,4173.0,45.0,178335,187785,9450
14871,INV0145,11,20240903,3796.0,4220.0,4.0,15184,16880,1696
14872,INV0152,19,20240208,3709.0,3892.0,30.0,111270,116760,5490
14873,INV0067,11,20240718,1272.0,1623.0,41.0,52152,66543,14391
14874,INV0202,10,20241127,3146.0,3126.0,40.0,125840,125040,-800
14875,INV0247,13,20240807,815.0,1271.0,33.0,26895,41943,15048
14876,INV0109,18,20240903,2909.0,3401.0,19.0,55271,64619,9348
14877,INV0053,11,20240303,2505.0,2215.0,27.0,67635,59805,-7830
14878,INV0231,5,20240120,2771.0,3145.0,5.0,13855,15725,1870
14879,INV0012,2,20240401,331.0,641.0,37.0,12247,23717,11470
14880,INV0227,17,20241030,2489.0,2487.0,19.0,47291,47253,-38
14881,INV0089,13,20240412,2713.0,2933.0,11.0,29843,32263,2420
14882,INV0297,7,20241019,2534.0,2487.0,5.0,12670,12435,-235
14883,INV0195,12,20241202,2805.0,2770.0,9.0,25245,24930,-315
14884,INV0063,8,20240108,727.0,941.0,9.0,6543,8469,1926
14885,INV0217,7,20240827,1656.0,1874.0,23.0,38088,43102,5014
14886,INV0241,4,20240510,3373.0,3124.0,50.0,168650,156200,-12450
14887,INV0093,8,20240917,1364.0,1592.0,38.0,51832,60496,8664
14888,INV0037,2,20240206,207.0,257.0,42.0,8694,10794,2100
14889,INV0187,20,20241125,2123.0,2400.0,37.0,78551,88800,10249
14890,INV0291,2,20240408,562.0,632.0,50.0,28100,31600,3500
14891,INV0271,15,20240601,3244.0,3211.0,15.0,48660,48165,-495
14892,INV0136,18,20240823,2979.0,3038.0,25.0,74475,75950,1475
14893,INV0180,16,20241018,679.0,1045.0,10.0,6790,10450,3660
14894,INV0115,7,20240128,1374.0,1283.0,17.0,23358,21811,-1547
14895,INV0141,19,20241106,428.0,861.0,30.0,12840,25830,12990
14896,INV0014,6,20240418,2305.0,2795.0,2.0,4610,5590,980
14897,INV0213,10,20240819,3695.0,4062.0,14.0,51730,56868,5138
14898,INV0037,11,20240605,3205.0,3150.0,38.0,121790,119700,-2090
14899,INV0169,19,20240702,2699.0,3063.0,19.0,51281,58197,6916
14900,INV0123,7,20241205,1521.0,1681.0,35.0,53235,58835,5600
14901,INV0138,9,20241120,3709.0,3742.0,40.0,148360,149680,1320
14902,INV0011,13,20241011,3240.0,3423.0,14.0,45360,47922,2562
14903,INV0064,18,20240119,839.0,1074.0,11.0,9229,11814,2585
14904,INV0038,20,20240628,2809.0,2612.0,5.0,14045,13060,-985
14905,INV0094,14,20240626,1811.0,1826.0,41.0,74251,74866,615
14906,INV0078,17,20240820,587.0,962.0,33.0,19371,31746,12375
14907,INV0041,9,20240101,1508.0,1470.0,17.0,25636,24990,-646
14908,INV0254,16,20240110,2467.0,2684.0,38.0,93746,101992,8246
14909,INV0112,18,20240615,3342.0,3517.0,41.0,137022,144197,7175
14910,INV0234,20,20240731,412.0,611.0,4.0,1648,2444,796
14911,INV0190,13,20241219,3705.0,3433.0,29.0,107445,99557,-7888
14913,INV0011,4,20240623,2815.0,2926.0,9.0,25335,26334,999
14914,INV0198,14,20240319,2939.0,2861.0,12.0,35268,34332,-936
14915,INV0228,1,20241002,1857.0,1740.0,17.0,31569,29580,-1989
14916,INV0104,15,20240609,732.0,869.0,22.0,16104,19118,3014
14917,INV0232,18,20241027,826.0,529.0,50.0,41300,26450,-14850
14918,INV0254,11,20240430,2683.0,2920.0,4.0,10732,11680,948
14919,INV0131,16,20241201,3225.0,3427.0,3.0,9675,10281,606
14920,INV0247,10,20241113,2302.0,2638.0,48.0,110496,126624,16128
14921,INV0124,14,20240715,2006.0,2324.0,34.0,68204,79016,10812
14923,INV0084,19,20240125,3068.0,3435.0,13.0,39884,44655,4771
14924,INV0223,4,20240910,3623.0,3522.0,25.0,90575,88050,-2525
14925,INV0290,5,20241026,3499.0,3310.0,34.0,118966,112540,-6426
14926,INV0154,9,20240228,1682.0,1665.0,18.0,30276,29970,-306
14927,INV0056,14,20240302,3748.0,4143.0,38.0,142424,157434,15010
14928,INV0280,4,20241214,2959.0,2888.0,33.0,97647,95304,-2343
14929,INV0186,5,20241001,2052.0,2487.0,37.0,75924,92019,16095
14930,INV0079,7,20240218,2359.0,2228.0,26.0,61334,57928,-3406
14931,INV0076,10,20241118,3240.0,3559.0,2.0,6480,7118,638
14932,INV0052,11,20240117,1917.0,1977.0,7.0,13419,13839,420
14933,INV0162,19,20240324,2671.0,3111.0,37.0,98827,115107,16280
14934,INV0161,14,20240802,879.0,1072.0,19.0,16701,20368,3667
14935,INV0229,12,20240812,3690.0,3946.0,48.0,177120,189408,12288
14936,INV0253,2,20240605,604.0,673.0,42.0,25368,28266,2898
14937,INV0170,19,20240622,3208.0,3137.0,13.0,41704,40781,-923
14938,INV0105,13,20240212,489.0,852.0,29.0,14181,24708,10527
14939,INV0294,6,20240214,3370.0,3303.0,5.0,16850,16515,-335
14940,INV0110,5,20240228,2826.0,2831.0,32.0,90432,90592,160
14941,INV0169,15,20240724,3873.0,3965.0,5.0,19365,19825,460
14942,INV0217,10,20240616,3269.0,3066.0,30.0,98070,91980,-6090
14943,INV0195,12,20241024,1677.0,2022.0,4.0,6708,8088,1380
14944,INV0073,17,20241209,661.0,381.0,2.0,1322,762,-560
14945,INV0023,16,20240221,902.0,1112.0,34.0,30668,37808,7140
14946,INV0218,2,20240106,1460.0,1838.0,40.0,58400,73520,15120
14947,INV0289,1,20240512,1661.0,1895.0,43.0,71423,81485,10062
14948,INV0238,6,20240926,431.0,917.0,1.0,431,917,486
14949,INV0180,11,20240710,694.0,1045.0,9.0,6246,9405,3159
14950,INV0167,10,20240828,1131.0,1356.0,42.0,47502,56952,9450
14951,INV0028,1,20240210,3782.0,4147.0,27.0,102114,111969,9855
14952,INV0099,1,20240216,591.0,919.0,45.0,26595,41355,14760
14953,INV0002,2,20240219,1555.0,1475.0,32.0,49760,47200,-2560
14954,INV0197,17,20240113,2649.0,2562.0,11.0,29139,28182,-957
14955,INV0285,11,20241220,2115.0,2463.0,37.0,78255,91131,12876
14956,INV0086,8,20240811,3103.0,3312.0,19.0,58957,62928,3971
14957,INV0198,3,20240518,3373.0,3264.0,12.0,40476,39168,-1308
14958,INV0203,3,20241123,3930.0,4157.0,44.0,172920,182908,9988
14959,INV0244,3,20240725,1499.0,1398.0,6.0,8994,8388,-606
14960,INV0040,6,20240227,3259.0,3315.0,11.0,35849,36465,616
14961,INV0134,8,20240725,3311.0,3222.0,35.0,115885,112770,-3115
14962,INV0252,12,20240930,748.0,1120.0,2.0,1496,2240,744
14964,INV0099,15,20240123,3201.0,3000.0,20.0,64020,60000,-4020
14965,INV0154,14,20240303,1228.0,1597.0,39.0,47892,62283,14391
14966,INV0138,10,20241218,3514.0,3331.0,38.0,133532,126578,-6954
14967,INV0290,15,20241011,1738.0,2113.0,18.0,31284,38034,6750
14969,INV0197,9,20240614,920.0,1268.0,17.0,15640,21556,5916
14970,INV0104,18,20240807,2464.0,2448.0,1.0,2464,2448,-16
14971,INV0295,6,20240104,3135.0,2979.0,50.0,156750,148950,-7800
14972,INV0253,1,20240714,2029.0,2409.0,5.0,10145,12045,1900
14973,INV0182,11,20240504,2045.0,1979.0,43.0,87935,85097,-2838
14974,INV0212,2,20240504,2362.0,2401.0,1.0,2362,2401,39
14975,INV0228,1,20240222,440.0,468.0,44.0,19360,20592,1232
14976,INV0057,19,20240602,3868.0,4122.0,10.0,38680,41220,2540
14977,INV0179,6,20240815,563.0,924.0,8.0,4504,7392,2888
14978,INV0016,4,20240801,984.0,775.0,42.0,41328,32550,-8778
14979,INV0273,14,20240114,1979.0,2142.0,9.0,17811,19278,1467
14980,INV0010,12,20241209,2153.0,2216.0,38.0,81814,84208,2394
14981,INV0054,7,20240917,1321.0,1305.0,48.0,63408,62640,-768
14983,INV0209,15,20240917,3501.0,3613.0,47.0,164547,169811,5264
14984,INV0236,5,20241015,3011.0,3096.0,1.0,3011,3096,85
14985,INV0048,8,20240724,3148.0,3188.0,4.0,12592,12752,160
14986,INV0139,4,20240525,1160.0,1138.0,1.0,1160,1138,-22
14987,INV0042,3,20240623,204.0,93.0,26.0,5304,2418,-2886
14988,INV0191,5,20240420,1601.0,1765.0,25.0,40025,44125,4100
14990,INV0203,7,20240831,1685.0,2148.0,30.0,50550,64440,13890
14991,INV0099,13,20241201,3170.0,3012.0,38.0,120460,114456,-6004
14992,INV0245,17,20240101,2164.0,2172.0,6.0,12984,13032,48
14993,INV0031,7,20240602,1582.0,1284.0,28.0,44296,35952,-8344
14994,INV0267,11,20240107,1528.0,1857.0,2.0,3056,3714,658
14995,INV0078,10,20240905,1188.0,1137.0,4.0,4752,4548,-204
14996,INV0153,3,20240625,3850.0,3986.0,49.0,188650,195314,6664
14997,INV0096,8,20240914,680.0,698.0,45.0,30600,31410,810
14998,INV0249,11,20240815,2806.0,2529.0,27.0,75762,68283,-7479
14999,INV0051,14,20240625,3631.0,3715.0,22.0,79882,81730,1848
15000,INV0113,13,20240724,3680.0,3853.0,15.0,55200,57795,2595
15001,INV0007,8,20240213,1518.0,1426.0,50.0,75900,71300,-4600
15002,INV0152,6,20240221,875.0,1131.0,39.0,34125,44109,9984
15003,INV0001,10,20240815,2210.0,2636.0,34.0,75140,89624,14484
15004,INV0036,5,20240104,2800.0,2927.0,10.0,28000,29270,1270
15005,INV0297,8,20240626,1029.0,792.0,37.0,38073,29304,-8769
15006,INV0194,11,20240131,656.0,716.0,4.0,2624,2864,240
15007,INV0246,7,20240225,656.0,407.0,28.0,18368,11396,-6972
15009,INV0028,19,20241014,1102.0,1245.0,30.0,33060,37350,4290
15010,INV0030,3,20240606,1558.0,1848.0,4.0,6232,7392,1160
15011,INV0138,10,20240109,685.0,507.0,30.0,20550,15210,-5340
15012,INV0294,1,20240303,2820.0,3217.0,31.0,87420,99727,12307
15014,INV0104,18,20241119,625.0,933.0,37.0,23125,34521,11396
15015,INV0146,14,20241008,1889.0,2042.0,3.0,5667,6126,459
15016,INV0291,2,20240406,2747.0,2843.0,44.0,120868,125092,4224
15017,INV0025,3,20240208,2450.0,2622.0,18.0,44100,47196,3096
15018,INV0216,18,20240317,3589.0,3359.0,10.0,35890,33590,-2300
15019,INV0077,8,20240514,2678.0,2901.0,15.0,40170,43515,3345
15020,INV0010,17,20240703,2301.0,2686.0,49.0,112749,131614,18865
15021,INV0251,18,20241120,2416.0,2645.0,20.0,48320,52900,4580
15022,INV0241,5,20240929,2052.0,2328.0,35.0,71820,81480,9660
15023,INV0261,1,20240306,3912.0,4128.0,10.0,39120,41280,2160
15024,INV0132,18,20240911,3385.0,3306.0,30.0,101550,99180,-2370
15025,INV0179,6,20241002,2746.0,2858.0,34.0,93364,97172,3808
15026,INV0201,5,20241114,2403.0,2806.0,28.0,67284,78568,11284
15027,INV0091,3,20240625,2030.0,1989.0,33.0,66990,65637,-1353
15028,INV0096,4,20240129,3050.0,2989.0,1.0,3050,2989,-61
15029,INV0019,18,20240331,2534.0,2964.0,29.0,73486,85956,12470
15030,INV0034,2,20241117,3883.0,3915.0,17.0,66011,66555,544
15031,INV0250,2,20240704,3535.0,3575.0,38.0,134330,135850,1520
15032,INV0182,20,20241018,265.0,83.0,13.0,3445,1079,-2366
15033,INV0111,14,20240116,1775.0,1938.0,10.0,17750,19380,1630
15034,INV0045,8,20240110,468.0,503.0,25.0,11700,12575,875
15035,INV0229,13,20240630,3332.0,3781.0,34.0,113288,128554,15266
15036,INV0034,20,20240914,1334.0,1052.0,35.0,46690,36820,-9870
15037,INV0082,12,20240309,3912.0,4159.0,12.0,46944,49908,2964
15038,INV0151,4,20240411,3281.0,3396.0,20.0,65620,67920,2300
15039,INV0061,13,20241030,2824.0,2769.0,29.0,81896,80301,-1595
15040,INV0041,17,20241013,1920.0,1953.0,4.0,7680,7812,132
15041,INV0291,12,20240115,1340.0,1726.0,41.0,54940,70766,15826
15042,INV0086,20,20240726,2919.0,2840.0,43.0,125517,122120,-3397
15043,INV0055,5,20240820,1730.0,2013.0,27.0,46710,54351,7641
15044,INV0121,13,20240205,2121.0,2372.0,6.0,12726,14232,1506
15045,INV0115,10,20241124,683.0,1052.0,40.0,27320,42080,14760
15046,INV0033,4,20240103,1693.0,1501.0,33.0,55869,49533,-6336
15047,INV0039,18,20240712,3104.0,3051.0,25.0,77600,76275,-1325
15048,INV0298,2,20240721,3490.0,3213.0,2.0,6980,6426,-554
15049,INV0142,18,20240408,3897.0,4047.0,39.0,151983,157833,5850
15050,INV0025,4,20241113,1444.0,1586.0,47.0,67868,74542,6674
15051,INV0157,4,20241205,1352.0,1664.0,17.0,22984,28288,5304
15052,INV0031,17,20240913,3353.0,3408.0,44.0,147532,149952,2420
15053,INV0280,16,20241204,465.0,501.0,7.0,3255,3507,252
15054,INV0115,8,20240622,2724.0,2685.0,10.0,27240,26850,-390
15055,INV0254,9,20241109,2492.0,2770.0,6.0,14952,16620,1668
15056,INV0038,4,20240615,2748.0,3150.0,11.0,30228,34650,4422
15057,INV0223,7,20241206,3434.0,3681.0,39.0,133926,143559,9633
15058,INV0028,10,20240408,286.0,624.0,33.0,9438,20592,11154
15059,INV0219,4,20240722,2977.0,2728.0,41.0,122057,111848,-10209
15061,INV0150,14,20240802,1462.0,1244.0,28.0,40936,34832,-6104
15062,INV0219,10,20241014,3767.0,4206.0,25.0,94175,105150,10975
15063,INV0050,10,20240828,621.0,809.0,49.0,30429,39641,9212
15064,INV0239,3,20240103,3005.0,2860.0,39.0,117195,111540,-5655
15065,INV0143,10,20240401,868.0,570.0,27.0,23436,15390,-8046
15066,INV0241,12,20240304,405.0,675.0,2.0,810,1350,540
15067,INV0176,8,20240317,3232.0,3463.0,48.0,155136,166224,11088
15068,INV0177,7,20240724,2470.0,2327.0,18.0,44460,41886,-2574
15069,INV0006,4,20240810,1244.0,1582.0,42.0,52248,66444,14196
15070,INV0246,11,20240401,2184.0,2612.0,44.0,96096,114928,18832
15071,INV0166,20,20240629,3074.0,3269.0,12.0,36888,39228,2340
15072,INV0146,14,20240405,227.0,-39.0,15.0,3405,-585,-3990
15073,INV0031,11,20240326,1008.0,793.0,24.0,24192,19032,-5160
15074,INV0034,20,20240317,3257.0,3489.0,27.0,87939,94203,6264
15075,INV0048,4,20240403,2032.0,2087.0,38.0,77216,79306,2090
15076,INV0286,4,20240228,2693.0,2838.0,12.0,32316,34056,1740
15077,INV0078,10,20241008,3010.0,3027.0,40.0,120400,121080,680
15078,INV0156,8,20240429,2795.0,2974.0,27.0,75465,80298,4833
15080,INV0139,12,20240109,2615.0,2669.0,33.0,86295,88077,1782
15082,INV0294,1,20240424,355.0,139.0,1.0,355,139,-216
15083,INV0070,19,20240630,3726.0,3839.0,15.0,55890,57585,1695
15084,INV0109,8,20240720,1274.0,1611.0,9.0,11466,14499,3033
15085,INV0075,7,20240523,2014.0,2483.0,32.0,64448,79456,15008
15086,INV0243,17,20240910,424.0,668.0,21.0,8904,14028,5124
15087,INV0296,3,20240518,1453.0,1848.0,11.0,15983,20328,4345
15088,INV0217,16,20240105,2273.0,2149.0,16.0,36368,34384,-1984
15089,INV0185,11,20240906,3236.0,3315.0,17.0,55012,56355,1343
15090,INV0102,9,20240909,3043.0,3027.0,17.0,51731,51459,-272
15091,INV0276,9,20240221,3426.0,3312.0,6.0,20556,19872,-684
15092,INV0124,9,20240127,2340.0,2688.0,1.0,2340,2688,348
15093,INV0061,20,20240726,694.0,714.0,42.0,29148,29988,840
15094,INV0174,7,20240522,2154.0,2269.0,39.0,84006,88491,4485
15095,INV0142,17,20240714,3389.0,3191.0,44.0,149116,140404,-8712
15096,INV0190,15,20240619,3763.0,3568.0,14.0,52682,49952,-2730
15097,INV0280,18,20240316,3324.0,3395.0,24.0,79776,81480,1704
15098,INV0128,18,20240416,843.0,752.0,31.0,26133,23312,-2821
15099,INV0186,19,20240401,257.0,473.0,49.0,12593,23177,10584
15100,INV0111,12,20240801,2697.0,2903.0,16.0,43152,46448,3296
15101,INV0061,10,20240115,2095.0,2122.0,11.0,23045,23342,297
15102,INV0164,20,20240620,812.0,1209.0,46.0,37352,55614,18262
15103,INV0113,2,20241214,802.0,787.0,16.0,12832,12592,-240
15104,INV0129,15,20240319,3061.0,2909.0,7.0,21427,20363,-1064
15105,INV0105,18,20241002,2530.0,2587.0,48.0,121440,124176,2736
15106,INV0248,16,20241006,3442.0,3731.0,28.0,96376,104468,8092
15107,INV0167,1,20240214,1990.0,1859.0,36.0,71640,66924,-4716
15108,INV0004,18,20240215,2210.0,2112.0,15.0,33150,31680,-1470
15109,INV0192,10,20241130,277.0,-11.0,27.0,7479,-297,-7776
15110,INV0133,14,20240904,3708.0,4115.0,21.0,77868,86415,8547
15111,INV0167,9,20240517,3150.0,3385.0,3.0,9450,10155,705
15112,INV0157,8,20241106,3402.0,3632.0,11.0,37422,39952,2530
15113,INV0150,1,20240125,370.0,557.0,44.0,16280,24508,8228
15114,INV0278,12,20240108,852.0,1083.0,25.0,21300,27075,5775
15115,INV0096,2,20240103,1696.0,2148.0,23.0,39008,49404,10396
15116,INV0268,8,20241103,2005.0,2471.0,12.0,24060,29652,5592
15117,INV0296,10,20241105,975.0,1425.0,48.0,46800,68400,21600
15118,INV0232,17,20241209,295.0,779.0,28.0,8260,21812,13552
15119,INV0081,17,20240630,2780.0,3135.0,24.0,66720,75240,8520
15121,INV0195,10,20240401,279.0,515.0,4.0,1116,2060,944
15122,INV0189,18,20240504,1642.0,1893.0,9.0,14778,17037,2259
15123,INV0070,20,20240709,1912.0,1759.0,49.0,93688,86191,-7497
15124,INV0104,1,20240913,3094.0,3474.0,6.0,18564,20844,2280
15125,INV0210,4,20241110,2084.0,2166.0,2.0,4168,4332,164
15126,INV0033,11,20240811,545.0,623.0,13.0,7085,8099,1014
15127,INV0070,10,20240928,2804.0,2964.0,48.0,134592,142272,7680
15128,INV0013,16,20240607,3376.0,3296.0,20.0,67520,65920,-1600
15129,INV0049,8,20241109,3597.0,3589.0,29.0,104313,104081,-232
15130,INV0245,12,20240829,3988.0,4033.0,49.0,195412,197617,2205
15131,INV0195,3,20241220,3686.0,4100.0,35.0,129010,143500,14490
15132,INV0261,2,20240704,3053.0,3444.0,27.0,82431,92988,10557
15133,INV0109,7,20240914,3215.0,3414.0,6.0,19290,20484,1194
15134,INV0122,18,20240314,2000.0,2304.0,38.0,76000,87552,11552
15135,INV0276,1,20240920,2135.0,1843.0,34.0,72590,62662,-9928
15136,INV0016,2,20241105,3729.0,4135.0,22.0,82038,90970,8932
15137,INV0128,1,20240809,2272.0,2160.0,35.0,79520,75600,-3920
15138,INV0299,17,20240719,2455.0,2911.0,5.0,12275,14555,2280
15139,INV0091,13,20240711,3085.0,2938.0,42.0,129570,123396,-6174
15140,INV0115,4,20241206,2899.0,3225.0,25.0,72475,80625,8150
15141,INV0170,2,20240723,2055.0,2459.0,48.0,98640,118032,19392
15142,INV0187,16,20240802,3661.0,3560.0,49.0,179389,174440,-4949
15143,INV0250,7,20240316,3444.0,3921.0,25.0,86100,98025,11925
15144,INV0139,13,20240615,3503.0,3498.0,22.0,77066,76956,-110
15145,INV0059,14,20240121,849.0,1190.0,21.0,17829,24990,7161
15146,INV0197,17,20241112,833.0,706.0,10.0,8330,7060,-1270
15147,INV0007,14,20240403,2418.0,2790.0,14.0,33852,39060,5208
15148,INV0144,17,20240618,3360.0,3477.0,17.0,57120,59109,1989
15150,INV0290,17,20240718,3014.0,3465.0,25.0,75350,86625,11275
15151,INV0063,16,20241014,1058.0,1288.0,4.0,4232,5152,920
15152,INV0230,14,20240718,507.0,779.0,44.0,22308,34276,11968
15153,INV0193,3,20241220,381.0,827.0,28.0,10668,23156,12488
15154,INV0292,19,20240206,2627.0,2994.0,13.0,34151,38922,4771
15155,INV0135,4,20240401,1592.0,1368.0,3.0,4776,4104,-672
15156,INV0197,6,20240114,2895.0,3136.0,13.0,37635,40768,3133
15157,INV0266,13,20240402,3150.0,3005.0,40.0,126000,120200,-5800
15158,INV0073,4,20240826,489.0,579.0,10.0,4890,5790,900
15159,INV0299,14,20240618,2314.0,2762.0,25.0,57850,69050,11200
15160,INV0008,10,20241020,1453.0,1863.0,12.0,17436,22356,4920
15161,INV0249,19,20240624,2276.0,2358.0,45.0,102420,106110,3690
15162,INV0254,8,20241021,3456.0,3264.0,49.0,169344,159936,-9408
15163,INV0030,8,20240807,1205.0,1336.0,42.0,50610,56112,5502
15164,INV0098,4,20240218,2796.0,2508.0,24.0,67104,60192,-6912
15165,INV0193,3,20240613,2651.0,2692.0,42.0,111342,113064,1722
15166,INV0213,10,20240512,3939.0,3819.0,21.0,82719,80199,-2520
15167,INV0018,18,20240126,3012.0,3307.0,25.0,75300,82675,7375
15168,INV0154,20,20240715,500.0,343.0,14.0,7000,4802,-2198
15169,INV0164,9,20241019,888.0,1148.0,34.0,30192,39032,8840
15170,INV0280,16,20240603,2716.0,3012.0,44.0,119504,132528,13024
15171,INV0001,2,20240205,2974.0,3235.0,33.0,98142,106755,8613
15172,INV0266,6,20240522,1771.0,2251.0,2.0,3542,4502,960
15173,INV0269,14,20240524,480.0,273.0,1.0,480,273,-207
15174,INV0236,12,20241214,607.0,596.0,39.0,23673,23244,-429
15175,INV0090,3,20240901,3944.0,3853.0,46.0,181424,177238,-4186
15176,INV0205,5,20240322,305.0,255.0,50.0,15250,12750,-2500
15177,INV0212,10,20240726,2294.0,2024.0,33.0,75702,66792,-8910
15178,INV0171,17,20240408,2487.0,2865.0,33.0,82071,94545,12474
15179,INV0147,7,20240401,1269.0,1769.0,50.0,63450,88450,25000
15180,INV0140,9,20240209,1057.0,1256.0,9.0,9513,11304,1791
15181,INV0058,3,20241114,3642.0,3545.0,12.0,43704,42540,-1164
15182,INV0221,16,20240707,3717.0,4148.0,46.0,170982,190808,19826
15183,INV0254,3,20241227,2230.0,2356.0,14.0,31220,32984,1764
15185,INV0038,2,20240508,3129.0,3430.0,5.0,15645,17150,1505
15186,INV0259,8,20241109,424.0,435.0,15.0,6360,6525,165
15187,INV0263,2,20241217,3853.0,3857.0,45.0,173385,173565,180
15188,INV0124,9,20240212,391.0,880.0,38.0,14858,33440,18582
15189,INV0241,16,20240304,2534.0,2733.0,22.0,55748,60126,4378
15190,INV0193,10,20240314,2299.0,2732.0,17.0,39083,46444,7361
15191,INV0091,12,20241025,680.0,948.0,8.0,5440,7584,2144
15192,INV0285,2,20240115,3309.0,3042.0,5.0,16545,15210,-1335
15194,INV0143,17,20240109,2095.0,1965.0,39.0,81705,76635,-5070
15195,INV0047,4,20240526,3122.0,3531.0,15.0,46830,52965,6135
15196,INV0054,17,20240106,703.0,566.0,25.0,17575,14150,-3425
15197,INV0183,12,20240201,2735.0,3143.0,29.0,79315,91147,11832
15198,INV0159,19,20240715,1787.0,1494.0,14.0,25018,20916,-4102
15199,INV0030,18,20241229,737.0,1139.0,14.0,10318,15946,5628
15200,INV0055,10,20241014,744.0,517.0,32.0,23808,16544,-7264
15201,INV0271,12,20240514,664.0,822.0,49.0,32536,40278,7742
15202,INV0009,19,20240410,1463.0,1344.0,46.0,67298,61824,-5474
15203,INV0126,16,20240521,3758.0,3601.0,32.0,120256,115232,-5024
15204,INV0162,4,20240107,2354.0,2611.0,36.0,84744,93996,9252
15205,INV0048,9,20240606,3775.0,3556.0,35.0,132125,124460,-7665
15206,INV0163,5,20241003,2702.0,2572.0,2.0,5404,5144,-260
15208,INV0060,4,20240130,1760.0,1812.0,9.0,15840,16308,468
15209,INV0233,11,20240418,885.0,990.0,6.0,5310,5940,630
15210,INV0284,6,20240211,3838.0,4118.0,7.0,26866,28826,1960
15211,INV0005,10,20240906,2554.0,2606.0,15.0,38310,39090,780
15212,INV0050,8,20240404,374.0,93.0,5.0,1870,465,-1405
15213,INV0236,17,20240113,2665.0,3039.0,12.0,31980,36468,4488
15214,INV0166,18,20240808,463.0,393.0,26.0,12038,10218,-1820
15215,INV0087,1,20241221,839.0,738.0,35.0,29365,25830,-3535
15216,INV0010,4,20240129,507.0,427.0,43.0,21801,18361,-3440
15217,INV0230,6,20240909,331.0,211.0,2.0,662,422,-240
15218,INV0290,2,20240331,2873.0,3146.0,6.0,17238,18876,1638
15219,INV0160,4,20241103,220.0,-4.0,49.0,10780,-196,-10976
15220,INV0142,3,20240421,1789.0,2119.0,25.0,44725,52975,8250
15221,INV0043,14,20240520,3744.0,4165.0,16.0,59904,66640,6736
15222,INV0207,5,20240422,346.0,522.0,32.0,11072,16704,5632
15223,INV0074,7,20241225,3863.0,4065.0,11.0,42493,44715,2222
15224,INV0019,3,20240317,2791.0,3251.0,19.0,53029,61769,8740
15225,INV0187,8,20241019,398.0,810.0,46.0,18308,37260,18952
15228,INV0118,18,20241015,1187.0,1098.0,24.0,28488,26352,-2136
15229,INV0014,2,20241202,658.0,769.0,46.0,30268,35374,5106
